næsta miðvikudag ætti flug frá kansas city til chicago að koma til chicago um 7 um kvöldið og flýgur til baka á fimmtudaginn	B-depart_date.date_relative B-depart_date.day_name O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day O O O O O B-return_date.day_name	atis_flight
birtu flug og verð kansas city til chicago næsta miðvikudag sem koma til chicago fyrir klukkan 7 um kvöldið	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative O B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight#atis_airfare
flug með american frá miami til chicago koma í chicago um 5 seinni partinn	O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
finndu flug sem fer til new york næsta laugardag	O O O O O B-toloc.city_name I-toloc.city_name B-arrive_date.date_relative B-arrive_date.day_name	atis_flight
finndu beint flug frá salt lake city til new york á laugardaginn níunda apríl	O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.day_number B-depart_date.month_name	atis_flight
sýndu mér flug fyrir daginn í dag frá burbank til milwaukee	O O O O B-depart_date.today_relative I-depart_date.today_relative I-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name	atis_flight
sýndu mér ferðir fyrir annað kvöld frá milwaukee til st. louis	O O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér ferðir á laugardagskvöldinu frá st. louis í burbank	O O O O B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
sýndu mér flugferðir á mánudaginn frá burbank til st. louis	O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér flugferðir á mánudaginn frá burbank til milwaukee	O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
sýndu mér flugferðir á þriðjudagskvöldið frá milwaukee til st. louis	O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér flugferðir á miðvikudagskvöld frá st. louis til burbank	O O O O B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
hvaða flugferðir fara frá kansas city til los angeles	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða flugferðir fjúga frá las vegas til los angeles	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða flugferðir fara frá kansas city til los angeles níunda apríl	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_number B-depart_date.month_name	atis_flight
hvaða flugferðir fara frá las vegas til los angeles í california og koma til baka níunda apríl á milli 4 og 5 síðdegis	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-toloc.state_name O O O O B-arrive_date.day_number B-arrive_date.month_name O O B-arrive_time.start_time O B-arrive_time.end_time B-arrive_time.period_of_day	atis_flight
hvaða flug með us air fara frá orlando til cleveland	O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight
hvaða flugferðir fara frá cleveland til indianapolis fimmta apríl	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_number B-depart_date.month_name	atis_flight
hvaða flugferðir fljúga frá indianapolis til san diego fimmta apríl	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_number B-depart_date.month_name	atis_flight
hvaða flugferðir fara frá cleveland til indianapolis fimmta apríl	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_number B-depart_date.month_name	atis_flight
hvaða flugferðir eru frá nashville til tacoma	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
býður tacoma flugvöllurinn upp á faramáta frá flugvellinum niður í miðbæ	O B-airport_name I-airport_name O O O O O O O O	atis_ground_service
hvaða flugferðir eru á frá tacoma til san jose	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða dag vikunnar eru flugferðir frá nashville til tacoma	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_day_name
hvaða flugferðir eru frá tacoma til san jose	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða daga vikunnar er flogið frá san jose til nashville	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_day_name
hvaða flugferðir eru frá tacoma til san jose	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
ég þarf flug sem fer frá boston til orlando	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
eru einhver flug frá boston til orlando sem millilenda í new york	O O O O B-fromloc.city_name O B-toloc.city_name O B-connect O B-stoploc.city_name I-stoploc.city_name	atis_flight
eru einhverjar flugferðir frá boston til orlando sem millilenda í columbus	O O O O B-fromloc.city_name O B-toloc.city_name O B-connect O B-stoploc.city_name	atis_flight
er kvöldmatur í boði í þessu flugi	O B-meal_description O O O O O	atis_flight
mig vantar flug frá charlotte til miami	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
mig vantar beint flug frá miami til toronto	O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name	atis_flight
ég þarf beinu flugi að halda frá toronto til st. louis	O O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
mig vantar flugferð frá toronto til st. louis	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
mig vantar flugferð frá st. louis til charlotte	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
mig vantar flug með united airlines frá la guardia til san jose	O O O O B-airline_name I-airline_name O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name	atis_flight
mig vantar flug frá tampa til milwaukee	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
ég þarf á flugi að halda frá milwaukee til seattle	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
hvað máltíðir eru í boði um borð american með flugnúmerinu 811 frá tampa til milwaukee	O B-meal O O O O O B-airline_name O O B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_meal
hvað máltíðir eru í boði um borð american flugnúmer 665 673 frá milwaukee til seattle	O B-meal O O O O O B-airline_name O B-flight_number I-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_meal
mig vantar flugferð frá memphis til las vegas	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
mig vantar flugferð frá las vegas til ontario	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
ég þarfnast flug frá ontario til memphis	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
hvaða flugferðir fara frá milwaukee til tampa og millilenda í nashville	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight
hvaða flugferðir fara frá newark eftir hádegi næsta laugardag og fara til los angeles	O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.period_of_day B-depart_date.date_relative B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða flug fara frá detroit fljúga til st. petersburg um 9 um morgunninn	O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flugferðir með flugfélaginu northweast fara frá detroit og fljúga til st. petersburg	O O O B-airline_name I-airline_name O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða flug fara frá chicago næsta þriðjudag og koma til detroit um 6 leytið um kvöldið	O O O O B-fromloc.city_name B-depart_date.date_relative B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
sýndu mér flugferðir báðar leiðir frá chicago til detroit sem fara út næsta þriðjudag og koma aftur degininum eftir	O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.date_relative B-depart_date.day_name O O O B-return_date.date_relative I-return_date.date_relative	atis_flight
hvaða flugferðir báðar leiðir fljúga frá chicago næsta þriðjudag um 6 leytið um kvöldið og fljúga til detroit	O O B-round_trip I-round_trip O O B-fromloc.city_name B-depart_date.date_relative B-depart_date.day_name B-depart_time.time_relative B-depart_time.time O B-arrive_time.period_of_day I-arrive_time.period_of_day O O O B-toloc.city_name	atis_flight
hvaða flugferðir báðar leiðir fara frá chicago næsta þriðjudag og fara til detroit um 6 leytið um kvöldið	O O B-round_trip I-round_trip O O B-fromloc.city_name B-depart_date.date_relative B-depart_date.day_name O O O B-toloc.city_name B-toloc.city_name B-arrive_time.time O B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flugferðir fljúga út á mánudeginum frá montreal og fara til chicago um morgunninn	O O O O O B-depart_date.day_name O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða ferðir fara frá chicago tólfta apríl og fara til indianapolis um morgunninn	O O O O B-fromloc.city_name B-depart_date.day_number B-depart_date.month_name O O O B-toloc.city_name B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flugferðir fara á miðvikudaginn þrettánda apríl frá indianapolis og fljúga til montreal um morgunninn	O O O O B-depart_date.day_name B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flugferðir fara tólfta apríl frá indianapolis og fara til montreal um 10 um kvöldið	O O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
mig langar til að fara frá long beach til st. louis og mig langar að millilenda í dallas ég vil líka hafa hádegismat umbor í fluginu	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O B-stoploc.city_name O O O O B-meal_description O O O	atis_flight
næsta miðvikudag vil ég fara frá kansas city og ferðast til chicago sem lendir í chicago um 7 leytið um kvöldið	B-depart_date.date_relative B-depart_date.day_name O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O O O B-toloc.city_name B-toloc.city_name B-arrive_time.time O B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
mig langar til að fara til baka frá chicago um 7 um kvöldið til kansas city	O O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time B-depart_time.period_of_day I-depart_time.period_of_day O B-toloc.city_name I-toloc.city_name	atis_flight
mig langar til að fara seinni partinn með american frá cincinnati til burbank	O O O O O B-depart_time.period_of_day I-depart_time.period_of_day O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight
á sunnudagskvöldið langar mig að fara frá montreal quebec með flugi til san diego í california	O B-depart_time.period_of_day O O O O O B-fromloc.city_name B-fromloc.state_name O O O B-toloc.city_name I-toloc.city_name O B-toloc.state_name	atis_flight
hvaða flugferðir eru á sunnudaginn frá montreal quebec til san diego california	O O O O B-depart_date.day_name O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name	atis_flight
á þriðjudaginn eru flug frá san diego california til indianapolis indiana ég væri til að flugið væri síðdegi	O B-depart_date.day_name O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O O O O O B-depart_time.period_of_day	atis_flight
á fimmtudagsmorgun væri ég til í beint flug frá indianapolis til toronto	O B-depart_time.period_of_day O O O O B-flight_stop I-flight_stop O B-fromloc.city_name O B-toloc.city_name	atis_flight
á föstudagsmorgun vil ég fljúga frá toronto til montreal	O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
mig langar í flug snemma morguns í dag frá los angeles til charlotte	O O O O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.today_relative I-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
á miðvikudagskvöld vil ég fljúga frá charlotte til newark	O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
á föstudagskvöld vil ég flug frá newark til los angeles	O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
finndu flug frá tampa til montreal sem millilendir í new york	O O O B-fromloc.city_name O B-toloc.city_name O B-flight_stop O B-stoploc.city_name I-stoploc.city_name	atis_flight
vinsamlegast finndu flug frá miami í florida til las vegas í nevada sem lendir fyrir klukkan 4 seinni partinn	O O O O B-fromloc.city_name O B-fromloc.state_name O B-toloc.city_name I-toloc.city_name O B-toloc.state_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
vinsamlegast finndu flug frá las vegas til michigan	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.state_name	atis_flight
vinsamlegast finndu flug frá detroit michigan til st. petersburg kemur þangað fyrir klukkan 10 um kvöldið	O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name O O O B-arrive_time.time I-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
vinsamlegast finndu flug frá st. petersburg til miami á fimmtudaginn	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight
vinsamlegast finna flug frá san diego til toronto með flugfélaginu alaska	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_flight
vinsamlegast finndu flug frá columbus til houston sem millilendir í nashville á morgun	O O O O B-fromloc.city_name O B-toloc.city_name O I-flight_stop O B-stoploc.city_name B-depart_date.today_relative I-depart_date.today_relative	atis_flight
vinsamlegast sýndu mér flugferðir frá nashville sem fljúga beint til houston með kvöldmat um borð	O O O O O B-fromloc.city_name O B-flight_stop I-flight_stop O B-toloc.city_name O B-meal_description O O	atis_flight
vinsamlegast finndu flugferðir í boði frá kansas city til newark	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
vinsamlegast finndu flug sem fer frá kansas city til newark til orlando og kemur til baka til kansas city	O O O O O O B-toloc.city_name I-toloc.city_name O B-toloc.city_name O B-toloc.city_name O O O O O B-toloc.city_name I-toloc.city_name	atis_flight
vinsamlegast finndu flug frá kansas city til newark	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight
vinsamlegast finndu flug frá newark til orlando	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
vinsamlegast finndu flug frá orlando til kansas city	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
mig langar til að fljúga frá columbus til phoenix með millilendingu í cincinnati seinni partinn	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
mig langar til að vita hvaða flugvellir eru í los angeles	O O O O O O O O O B-city_name I-city_name	atis_airport
er flugvöllurinn í burbank með flug frá kansas city	O O O B-toloc.city_name O O O B-fromloc.city_name I-fromloc.city_name	atis_flight
hvaða flugferðir fljúga í burbank frá kansas city á laugardögum seinni partinn	O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-arrive_date.day_name B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flugferðir fara til burbank frá las vegas á laugardaginn tuttugasta og þriðja apríl síðdegis	O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day	atis_flight
hvaða flug eru í boði frá orlando til cleveland sem lenda um 10 um kvöldið	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða flug eru í boði frá indianapolis til san diego tuttugasta og fyrsta apríl seint um kvöldið	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
hvaða flugferðir fara frá cleveland og fara til indianapolis tuttugasta og fyrsta apríl um morguninn	O O O O B-fromloc.city_name O O O B-toloc.city_name B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
hvaða flug eru í boði tuttugasta og fyrsta apríl um morguninn frá nashville til tacoma	O O O O O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight
hvaða flug eru í boði frá tacoma til san jose um morguninn tuttugasta og annan apríl	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name	atis_flight
hvaða flug eru í boði frá san jose til nashville sem fer út um morguninn tuttugasta og þriðja apríl	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name	atis_flight
hvað er dýrasta fargjaldið aðra leiðina á milli detroit og westchester county	O O B-cost_relative O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare
hvaða flugfélög fljúga á milli detroit og westchester county	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airline
hvað eru brottfarartímarnir frá detroit til westchester county	O O B-flight_time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight_time
hvað er nýjasta flug frá baltimore til oakland sem er með kvöldmat í boði	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal_description O O	atis_flight
hvað er fyrsta flugið milli baltimore og oakland sem er með morgunverð er í boði	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal_description O O O	atis_flight
til hvaða borga frá boston er america west að fljúga til með fyrsta farrými	O O O O B-fromloc.city_name O B-airline_name I-airline_name O O O O B-class_type I-class_type	atis_city
hvaða flugfélög fljúga frá boston til san diego	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airline
hvað er nýjasta flugið frá dallas til tampa sem býður upp á morgunmat	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O B-meal_description	atis_flight
sýndu mér öll flug með lufthansa frá seattle til boston sem millilenda í minneapolis	O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight
sýndu mér öll flug frá seattle til boston sem millilenda í minneapolis	O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight
birtu mér lista af flug frá philadelphia til san francisco með viðkomu í dallas	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name	atis_flight
sýndu mér tengiflug á milli boston og denver og tegundir loftfara sem eru notaðar	O O B-connect O O B-fromloc.city_name O B-toloc.city_name O O O O O O	atis_flight
sýndu mér öll morgunflug frá philadelphia til fort worth	O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér öll flug frá kansas city til st. paul	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér flug með northwest flugnúmer 608 frá kansas city til st. paul	O O O O B-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
sýndu mér öll flug frá indianapolis til charlotte á mánudaginn	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight
hvaða samgöngur eru á milli flugvellinum í charlotte charlotte flugvelli og miðbænum í charlotte	O O O O O B-airport_name I-airport_name I-airport_name B-airport_name I-airport_name O O O B-city_name	atis_ground_service
sýndu mér öll flug frá charlotte til minneapolis sem fara klukkan 2 eftir hádegi eða seinna á mánudaginn	O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.time B-depart_time.period_mod B-depart_time.period_of_day O B-depart_time.time_relative O B-depart_date.day_name	atis_flight
sýndu mér öll flug frá charlotte til minneapolis á þriðjudagsmorgun	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day	atis_flight
sýndu mér bein flug frá charlotte til minneapolis á þriðjudagsmorgun	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day	atis_flight
vinsamlegast sýndu mér flug með us 1500 á mánudaginn frá charlotte til minneapolis	O O O O O B-airline_code B-flight_number O O O B-fromloc.city_name O B-toloc.city_name	atis_flight
sýndu mér öll flug frá minneapolis til indianapolis á fimmtudaginn sem fljúga eftir klukkan 2 eftir hádegi	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-depart_time.time I-depart_time.time B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
sýndu mér flugferðinar frá minneapolis til indiana	O O O O B-fromloc.city_name O B-toloc.state_name	atis_flight
sýndu mér flugferðinar frá minneapolis til indianapolis á þriðjudaginn eftir hádegi	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
sýndu mér flug us 1207 frá indianapolis til charlotte á mánudaginn og flug us 1500 frá charlotte til minneapolis á mánudaginn og flug twa 639 frá minneapolis til indianapolis	O O O B-airline_code B-flight_number O B-toloc.city_name O B-fromloc.city_name O B-depart_date.day_name O O B-airline_code B-flight_number O B-fromloc.city_name O B-fromloc.city_name O B-depart_date.day_name O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_flight
sýndu mér öll flug frá las vegas til new york	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight
hvaða mismunandi flugfélög fljúga frá las vegas til new york borgar	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_airline
sýndu mér öll flug með america west og twa frá las vegas til jfk á föstudögum	O O O O O B-airline_name I-airline_name O B-airline_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_code O B-depart_date.day_name	atis_flight
hvaða flug fljúga frá tacoma til miami sem fara eftir klukkan 6 um kvöldið á morgunn	O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_time.period_of_day I-depart_time.period_of_day B-depart_date.today_relative I-depart_date.today_relative	atis_flight
mig langar til að fljúga frá san diego til houston tíunda júní	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_number B-depart_date.month_name	atis_flight
er til flug með american airlines frá houston til newark tíunda júní eftir klukkan 6 um kvöldið	O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_number B-depart_date.month_name O B-depart_time.time I-depart_time.time B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
er til flug með american airlines frá houston til newark tíunda júní eftir klukkan 3 síðdegis	O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_number B-depart_date.month_name O B-depart_time.time I-depart_time.time B-depart_time.period_of_day	atis_flight
ég þarf að fara frá cincinnati til denver í sjötta júní fyrir klukkan 6 um kvöldið	O O O O O B-fromloc.city_name O B-toloc.city_name O B-arrive_date.day_number B-arrive_date.month_name O B-arrive_time.time I-arrive_time.time B-arrive_time.period_of_day I-arrive_time.period_of_day	atis_flight
hvaða samgöngur eru í denver	O O O O B-city_name	atis_ground_service
hvað er fargjaldið fyrir leigubíl til denver	O O O O B-transport_type O B-city_name	atis_ground_fare
hvað eru fargjöld fyrir samgöngur í denver	O O O O O O B-city_name	atis_ground_fare
ég þarf að fljúga frá denver til westchester county sjöunda júní eftir klukan 3 síðdegis	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_number B-depart_date.month_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_time.period_of_day	atis_flight
hvaða samgöngur eru í westchester county	O O O O B-city_name I-city_name	atis_ground_service
ég þarf fljúga með united airlines áttunda júní frá westchester county til cincinnati eftir klukkan 3 seinni partinn	O O O O B-airline_name I-airline_name O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight
